 Neutron Energy  Cross Section
        eV            barn
  4.586049E+01   1.671319E+01   
  4.586891E+01   1.616650E+01   
  4.587733E+01   1.559796E+01   
  4.588575E+01   1.501373E+01   
  4.590413E+01   1.371341E+01   
  4.592250E+01   1.242782E+01   
  4.593475E+01   1.160383E+01   
  4.594700E+01   1.082089E+01   
  4.595543E+01   1.031091E+01   
  4.596385E+01   9.827691E+00   
  4.597227E+01   9.372279E+00   
  4.598069E+01   8.945780E+00   
  4.598912E+01   8.548313E+00   
  4.599754E+01   8.180913E+00   
  4.600596E+01   7.842759E+00   
  4.601438E+01   7.533157E+00   
  4.602242E+01   7.263262E+00   
  4.603046E+01   7.017419E+00   
  4.603850E+01   6.794399E+00   
  4.604654E+01   6.592868E+00   
  4.605458E+01   6.411417E+00   
  4.606262E+01   6.248606E+00   
  4.607066E+01   6.102991E+00   
  4.607869E+01   5.973303E+00   
  4.608673E+01   5.857846E+00   
  4.609477E+01   5.755476E+00   
  4.610281E+01   5.664954E+00   
  4.611085E+01   5.585126E+00   
  4.611889E+01   5.514925E+00   
  4.612693E+01   5.453382E+00   
  4.613497E+01   5.399616E+00   
  4.614300E+01   5.352895E+00   
  4.615219E+01   5.307095E+00   
  4.616138E+01   5.268618E+00   
  4.617057E+01   5.236698E+00   
  4.617975E+01   5.210719E+00   
  4.618894E+01   5.190104E+00   
  4.619813E+01   5.174471E+00   
  4.621650E+01   5.156990E+00   
  4.623335E+01   5.156182E+00   
  4.625019E+01   5.169772E+00   
  4.626704E+01   5.198525E+00   
  4.628388E+01   5.244062E+00   
  4.630073E+01   5.309097E+00   
  4.631757E+01   5.397391E+00   
  4.632599E+01   5.451857E+00   
  4.633441E+01   5.514255E+00   
  4.634283E+01   5.585529E+00   
  4.635125E+01   5.666761E+00   
  4.635968E+01   5.759302E+00   
  4.636810E+01   5.864346E+00   
  4.637652E+01   5.983592E+00   
  4.638494E+01   6.118850E+00   
  4.639337E+01   6.272348E+00   
  4.640179E+01   6.446006E+00   
  4.641021E+01   6.642545E+00   
  4.641863E+01   6.864793E+00   
  4.642706E+01   7.116192E+00   
  4.643548E+01   7.399584E+00   
  4.644390E+01   7.718997E+00   
  4.645232E+01   8.078491E+00   
  4.646074E+01   8.482441E+00   
  4.646916E+01   8.935514E+00   
  4.647758E+01   9.442650E+00   
  4.648600E+01   1.000903E+01   
  4.649519E+01   1.070115E+01   
  4.650438E+01   1.147742E+01   
  4.651357E+01   1.234510E+01   
  4.652275E+01   1.331029E+01   
  4.653194E+01   1.438211E+01   
  4.654113E+01   1.556621E+01   
  4.655032E+01   1.686868E+01   
  4.655950E+01   1.829326E+01   
  4.656754E+01   1.964583E+01   
  4.657558E+01   2.109869E+01   
  4.658362E+01   2.265331E+01   
  4.659166E+01   2.431027E+01   
  4.659970E+01   2.606917E+01   
  4.660774E+01   2.792863E+01   
  4.661578E+01   2.988617E+01   
  4.662382E+01   3.193820E+01   
  4.663255E+01   3.426782E+01   
  4.664128E+01   3.669578E+01   
  4.665001E+01   3.921309E+01   
  4.665873E+01   4.180640E+01   
  4.667445E+01   4.664305E+01   
  4.669017E+01   5.162249E+01   
  4.670590E+01   5.666618E+01   
  4.672162E+01   6.168445E+01   
  4.673735E+01   6.660397E+01   
  4.675307E+01   7.134691E+01   
  4.676451E+01   7.465461E+01   
  4.677596E+01   7.782213E+01   
  4.678740E+01   8.082863E+01   
  4.680440E+01   8.497911E+01   
  4.682139E+01   8.872310E+01   
  4.683839E+01   9.204259E+01   
  4.685538E+01   9.491090E+01   
  4.686325E+01   9.607944E+01   
  4.687979E+01   9.818331E+01   
  4.689632E+01   9.977164E+01   
  4.691285E+01   1.007902E+02   
  4.692938E+01   1.011750E+02   
  4.694632E+01   1.008435E+02   
  4.695479E+01   1.003822E+02   
  4.696325E+01   9.971595E+01   
  4.697172E+01   9.883844E+01   
  4.698018E+01   9.774873E+01   
  4.698865E+01   9.644339E+01   
  4.699711E+01   9.492695E+01   
  4.701077E+01   9.204078E+01   
  4.702498E+01   8.849535E+01   
  4.703918E+01   8.445279E+01   
  4.705338E+01   7.998313E+01   
  4.706758E+01   7.517378E+01   
  4.707826E+01   7.139182E+01   
  4.708894E+01   6.751715E+01   
  4.711029E+01   5.967063E+01   
  4.713164E+01   5.196992E+01   
  4.714232E+01   4.826633E+01   
  4.715299E+01   4.470681E+01   
  4.716203E+01   4.181977E+01   
  4.717106E+01   3.906693E+01   
  4.718010E+01   3.645171E+01   
  4.718913E+01   3.398680E+01   
  4.719817E+01   3.167107E+01   
  4.720720E+01   2.951163E+01   
  4.721623E+01   2.750568E+01   
  4.722526E+01   2.565114E+01   
  4.723430E+01   2.394252E+01   
  4.724333E+01   2.237853E+01   
  4.725237E+01   2.094951E+01   
  4.726140E+01   1.965163E+01   
  4.727044E+01   1.847438E+01   
  4.727947E+01   1.741239E+01   
  4.728851E+01   1.645513E+01   
  4.729754E+01   1.559655E+01   
  4.730658E+01   1.482669E+01   
  4.731561E+01   1.413949E+01   
  4.732465E+01   1.352597E+01   
  4.733368E+01   1.298047E+01   
  4.734272E+01   1.249521E+01   
  4.735175E+01   1.206519E+01   
  4.736078E+01   1.168427E+01   
  4.736981E+01   1.134739E+01   
  4.737885E+01   1.104965E+01   
  4.738788E+01   1.078759E+01   
  4.739692E+01   1.055698E+01   
  4.740595E+01   1.035507E+01   
  4.741499E+01   1.017855E+01   
  4.742402E+01   1.002531E+01   
  4.743305E+01   9.892995E+00   
  4.744208E+01   9.779731E+00   
  4.745523E+01   9.645666E+00   
  4.746837E+01   9.544829E+00   
  4.748151E+01   9.474205E+00   
  4.749465E+01   9.431834E+00   
  4.750369E+01   9.418500E+00   
  4.751272E+01   9.417909E+00   
  4.752176E+01   9.430161E+00   
  4.753079E+01   9.455543E+00   
  4.753983E+01   9.494649E+00   
  4.754886E+01   9.548179E+00   
  4.755789E+01   9.617218E+00   
  4.756692E+01   9.703113E+00   
  4.757596E+01   9.807667E+00   
  4.758499E+01   9.932686E+00   
  4.759403E+01   1.008089E+01   
  4.760306E+01   1.025484E+01   
  4.761210E+01   1.045827E+01   
  4.762113E+01   1.069462E+01   
  4.763016E+01   1.096850E+01   
  4.763919E+01   1.128491E+01   
  4.764453E+01   1.149427E+01   
  4.764987E+01   1.172167E+01   
  4.765521E+01   1.196844E+01   
  4.766055E+01   1.223596E+01   
  4.766589E+01   1.252567E+01   
  4.767123E+01   1.283907E+01   
  4.767657E+01   1.317771E+01   
  4.768190E+01   1.354250E+01   
  4.768724E+01   1.393642E+01   
  4.769258E+01   1.436049E+01   
  4.769792E+01   1.481639E+01   
  4.770326E+01   1.530579E+01   
  4.770860E+01   1.583037E+01   
  4.771394E+01   1.639175E+01   
  4.771928E+01   1.699154E+01   
  4.772461E+01   1.763000E+01   
  4.772913E+01   1.820367E+01   
  4.773365E+01   1.880777E+01   
  4.774268E+01   2.010867E+01   
  4.775172E+01   2.154051E+01   
  4.776075E+01   2.310353E+01   
  4.776979E+01   2.480264E+01   
  4.777882E+01   2.663336E+01   
  4.778785E+01   2.859421E+01   
  4.779688E+01   3.067916E+01   
  4.780592E+01   3.288170E+01   
  4.781495E+01   3.518486E+01   
  4.783302E+01   4.003916E+01   
  4.785109E+01   4.508532E+01   
  4.786012E+01   4.761882E+01   
  4.786915E+01   5.012446E+01   
  4.787655E+01   5.213734E+01   
  4.788394E+01   5.409442E+01   
  4.789133E+01   5.598307E+01   
  4.789872E+01   5.778840E+01   
  4.790622E+01   5.952089E+01   
  4.791372E+01   6.113934E+01   
  4.792122E+01   6.263150E+01   
  4.792871E+01   6.398505E+01   
  4.793937E+01   6.565949E+01   
  4.795002E+01   6.702168E+01   
  4.795266E+01   6.731018E+01   
  4.795993E+01   6.800314E+01   
  4.796719E+01   6.854747E+01   
  4.797446E+01   6.894766E+01   
  4.798172E+01   6.920769E+01   
  4.799060E+01   6.934648E+01   
  4.799948E+01   6.930376E+01   
  4.800836E+01   6.909968E+01   
  4.801724E+01   6.875741E+01   
  4.802648E+01   6.828201E+01   
  4.803572E+01   6.771508E+01   
  4.805419E+01   6.643301E+01   
  4.807267E+01   6.515523E+01   
  4.809115E+01   6.410005E+01   
  4.809450E+01   6.394661E+01   
  4.810122E+01   6.368108E+01   
  4.810794E+01   6.347634E+01   
  4.811466E+01   6.333656E+01   
  4.812138E+01   6.326466E+01   
  4.812810E+01   6.326227E+01   
  4.813482E+01   6.332976E+01   
  4.814154E+01   6.346626E+01   
  4.814825E+01   6.366932E+01   
  4.815584E+01   6.397533E+01   
  4.816343E+01   6.435625E+01   
  4.817102E+01   6.480415E+01   
  4.817860E+01   6.530896E+01   
  4.818619E+01   6.586141E+01   
  4.819378E+01   6.644916E+01   
  4.820137E+01   6.705966E+01   
  4.820895E+01   6.767892E+01   
  4.822023E+01   6.858885E+01   
  4.823151E+01   6.944451E+01   
  4.824279E+01   7.020117E+01   
  4.825406E+01   7.081568E+01   
  4.826534E+01   7.124998E+01   
  4.827662E+01   7.146897E+01   
  4.828790E+01   7.144397E+01   
  4.829917E+01   7.115332E+01   
  4.831306E+01   7.040872E+01   
  4.831999E+01   6.987352E+01   
  4.832866E+01   6.905099E+01   
  4.833733E+01   6.806086E+01   
  4.834600E+01   6.690843E+01   
  4.835467E+01   6.560141E+01   
  4.836334E+01   6.414976E+01   
  4.837201E+01   6.256547E+01   
  4.838934E+01   5.905770E+01   
  4.840813E+01   5.486692E+01   
  4.842692E+01   5.045035E+01   
  4.844571E+01   4.599909E+01   
  4.846450E+01   4.170318E+01   
  4.847800E+01   3.881442E+01   
  4.849150E+01   3.616232E+01   
  4.849825E+01   3.494339E+01   
  4.850500E+01   3.380505E+01   
  4.851175E+01   3.275377E+01   
  4.851850E+01   3.179565E+01   
  4.852789E+01   3.062848E+01   
  4.853728E+01   2.966683E+01   
  4.854667E+01   2.892329E+01   
  4.855136E+01   2.863703E+01   
  4.855605E+01   2.840908E+01   
  4.856075E+01   2.824016E+01   
  4.856544E+01   2.813191E+01   
  4.857014E+01   2.808462E+01   
  4.857483E+01   2.809910E+01   
  4.857953E+01   2.817584E+01   
  4.858422E+01   2.831480E+01   
  4.858891E+01   2.851616E+01   
  4.859360E+01   2.877983E+01   
  4.859858E+01   2.912766E+01   
  4.860355E+01   2.954389E+01   
  4.860853E+01   3.002931E+01   
  4.861350E+01   3.058083E+01   
  4.862133E+01   3.158205E+01   
  4.862915E+01   3.273718E+01   
  4.863697E+01   3.403844E+01   
  4.864479E+01   3.547497E+01   
  4.865261E+01   3.703404E+01   
  4.866043E+01   3.870112E+01   
  4.867607E+01   4.229257E+01   
  4.869171E+01   4.610098E+01   
  4.870735E+01   4.995910E+01   
  4.871588E+01   5.202090E+01   
  4.872566E+01   5.430058E+01   
  4.873543E+01   5.644719E+01   
  4.874521E+01   5.842449E+01   
  4.875498E+01   6.019108E+01   
  4.876603E+01   6.189631E+01   
  4.877708E+01   6.325256E+01   
  4.878662E+01   6.411927E+01   
  4.879689E+01   6.472125E+01   
  4.880716E+01   6.497190E+01   
  4.881743E+01   6.487110E+01   
  4.882769E+01   6.442738E+01   
  4.883253E+01   6.410319E+01   
  4.883918E+01   6.354275E+01   
  4.884583E+01   6.285519E+01   
  4.885913E+01   6.112957E+01   
  4.887243E+01   5.899576E+01   
  4.888573E+01   5.653226E+01   
  4.889903E+01   5.382206E+01   
  4.891233E+01   5.094823E+01   
  4.892563E+01   4.798997E+01   
  4.893892E+01   4.502174E+01   
  4.894799E+01   4.302170E+01   
  4.895706E+01   4.106261E+01   
  4.896613E+01   3.915920E+01   
  4.897519E+01   3.732572E+01   
  4.898426E+01   3.556803E+01   
  4.899333E+01   3.389580E+01   
  4.900240E+01   3.231458E+01   
  4.901146E+01   3.082959E+01   
  4.901690E+01   2.998421E+01   
  4.902234E+01   2.917379E+01   
  4.902778E+01   2.839835E+01   
  4.903322E+01   2.765776E+01   
  4.903866E+01   2.695178E+01   
  4.904410E+01   2.628004E+01   
  4.904954E+01   2.564210E+01   
  4.905498E+01   2.503748E+01   
  4.906042E+01   2.446560E+01   
  4.906586E+01   2.392589E+01   
  4.907130E+01   2.341774E+01   
  4.907674E+01   2.294055E+01   
  4.908218E+01   2.249373E+01   
  4.908762E+01   2.207670E+01   
  4.909306E+01   2.168894E+01   
  4.909850E+01   2.132995E+01   
  4.910515E+01   2.092955E+01   
  4.911180E+01   2.057082E+01   
  4.911845E+01   2.025322E+01   
  4.912510E+01   1.997639E+01   
  4.913175E+01   1.974012E+01   
  4.913840E+01   1.954438E+01   
  4.914505E+01   1.938932E+01   
  4.915170E+01   1.927523E+01   
  4.915835E+01   1.920258E+01   
  4.916500E+01   1.917194E+01   
  4.917165E+01   1.918403E+01   
  4.917830E+01   1.923964E+01   
  4.918495E+01   1.933964E+01   
  4.919160E+01   1.948490E+01   
  4.919825E+01   1.967632E+01   
  4.920490E+01   1.991470E+01   
  4.920974E+01   2.011815E+01   
  4.921457E+01   2.034660E+01   
  4.922122E+01   2.070300E+01   
  4.922787E+01   2.110813E+01   
  4.923452E+01   2.156199E+01   
  4.924117E+01   2.206422E+01   
  4.924782E+01   2.261412E+01   
  4.925447E+01   2.321053E+01   
  4.926112E+01   2.385182E+01   
  4.926777E+01   2.453585E+01   
  4.927412E+01   2.522644E+01   
  4.928047E+01   2.595070E+01   
  4.929316E+01   2.748520E+01   
  4.930586E+01   2.910917E+01   
  4.931855E+01   3.077987E+01   
  4.933185E+01   3.253112E+01   
  4.934515E+01   3.422327E+01   
  4.935845E+01   3.579247E+01   
  4.937174E+01   3.717344E+01   
  4.937960E+01   3.787719E+01   
  4.938746E+01   3.848254E+01   
  4.939411E+01   3.891010E+01   
  4.940075E+01   3.925370E+01   
  4.940838E+01   3.953965E+01   
  4.941600E+01   3.970357E+01   
  4.942480E+01   3.973634E+01   
  4.943360E+01   3.959819E+01   
  4.943519E+01   3.955498E+01   
  4.943877E+01   3.943720E+01   
  4.944234E+01   3.929177E+01   
  4.944948E+01   3.891822E+01   
  4.945953E+01   3.821133E+01   
  4.946958E+01   3.730489E+01   
  4.947539E+01   3.669661E+01   
  4.948120E+01   3.603152E+01   
  4.949282E+01   3.454888E+01   
  4.950445E+01   3.289435E+01   
  4.951607E+01   3.111291E+01   
  4.952770E+01   2.924492E+01   
  4.953932E+01   2.733635E+01   
  4.955094E+01   2.542593E+01   
  4.956256E+01   2.355016E+01   
  4.957418E+01   2.174057E+01   
  4.958580E+01   2.002308E+01   
  4.959162E+01   1.920393E+01   
  4.959743E+01   1.841622E+01   
  4.960324E+01   1.766007E+01   
  4.960905E+01   1.693667E+01   
  4.961487E+01   1.624570E+01   
  4.962068E+01   1.559007E+01   
  4.962649E+01   1.496879E+01   
  4.963230E+01   1.438180E+01   
  4.963785E+01   1.385283E+01   
  4.964340E+01   1.335443E+01   
  4.964895E+01   1.288596E+01   
  4.965449E+01   1.244744E+01   
  4.966004E+01   1.203640E+01   
  4.966559E+01   1.165267E+01   
  4.967114E+01   1.129517E+01   
  4.967668E+01   1.096336E+01   
  4.968223E+01   1.065487E+01   
  4.968778E+01   1.036911E+01   
  4.969333E+01   1.010488E+01   
  4.969887E+01   9.861392E+00   
  4.970442E+01   9.636571E+00   
  4.970996E+01   9.430071E+00   
  4.971551E+01   9.240021E+00   
  4.972105E+01   9.066031E+00   
  4.972687E+01   8.899045E+00   
  4.973268E+01   8.747404E+00   
  4.973849E+01   8.609781E+00   
  4.974430E+01   8.485238E+00   
  4.975012E+01   8.372741E+00   
  4.975593E+01   8.271919E+00   
  4.976174E+01   8.181905E+00   
  4.976755E+01   8.102134E+00   
  4.977337E+01   8.032024E+00   
  4.977918E+01   7.971440E+00   
  4.978499E+01   7.919979E+00   
  4.979080E+01   7.877455E+00   
  4.979661E+01   7.843781E+00   
  4.980242E+01   7.818955E+00   
  4.980823E+01   7.803066E+00   
  4.981404E+01   7.796287E+00   
  4.982249E+01   7.803226E+00   
  4.982831E+01   7.820073E+00   
  4.983412E+01   7.847200E+00   
  4.983993E+01   7.885123E+00   
  4.984574E+01   7.934394E+00   
  4.985156E+01   7.995732E+00   
  4.985737E+01   8.069572E+00   
  4.986318E+01   8.156686E+00   
  4.986899E+01   8.257777E+00   
  4.987481E+01   8.373770E+00   
  4.988062E+01   8.504987E+00   
  4.988643E+01   8.652321E+00   
  4.989224E+01   8.816458E+00   
  4.989805E+01   8.998051E+00   
  4.990386E+01   9.197701E+00   
  4.990967E+01   9.415949E+00   
  4.991548E+01   9.653261E+00   
  4.992605E+01   1.013504E+01   
  4.993661E+01   1.068187E+01   
  4.994718E+01   1.129474E+01   
  4.995774E+01   1.197082E+01   
  4.996831E+01   1.270798E+01   
  4.997887E+01   1.349955E+01   
  4.998944E+01   1.433985E+01   
  5.000000E+01   1.521837E+01   
  5.001496E+01   1.650890E+01   
  5.002991E+01   1.782146E+01   
  5.004079E+01   1.877015E+01   
  5.005166E+01   1.969658E+01   
  5.006390E+01   2.069767E+01   
  5.007138E+01   2.128062E+01   
  5.007885E+01   2.183712E+01   
  5.008819E+01   2.249319E+01   
  5.009752E+01   2.310165E+01   
  5.010307E+01   2.344085E+01   
  5.011338E+01   2.402663E+01   
  5.012369E+01   2.455832E+01   
  5.013504E+01   2.509017E+01   
  5.014638E+01   2.558038E+01   
  5.016907E+01   2.652371E+01   
  5.018454E+01   2.722927E+01   
  5.020000E+01   2.807771E+01   
  5.020825E+01   2.861868E+01   
  5.021650E+01   2.923771E+01   
  5.022475E+01   2.994714E+01   
  5.023300E+01   3.075844E+01   
  5.024125E+01   3.168186E+01   
  5.024950E+01   3.272617E+01   
  5.025518E+01   3.351911E+01   
  5.026085E+01   3.437280E+01   
  5.027219E+01   3.627058E+01   
  5.028354E+01   3.842538E+01   
  5.029488E+01   4.082621E+01   
  5.030623E+01   4.345975E+01   
  5.031757E+01   4.629324E+01   
  5.032891E+01   4.929054E+01   
  5.034025E+01   5.240373E+01   
  5.035373E+01   5.617694E+01   
  5.036720E+01   5.992505E+01   
  5.038257E+01   6.402844E+01   
  5.039031E+01   6.597293E+01   
  5.039804E+01   6.780481E+01   
  5.040577E+01   6.950627E+01   
  5.041350E+01   7.105831E+01   
  5.042166E+01   7.251551E+01   
  5.042981E+01   7.376779E+01   
  5.043797E+01   7.480343E+01   
  5.044612E+01   7.560837E+01   
  5.045090E+01   7.597043E+01   
  5.045748E+01   7.633338E+01   
  5.046406E+01   7.653830E+01   
  5.047064E+01   7.658543E+01   
  5.047722E+01   7.647657E+01   
  5.048515E+01   7.614290E+01   
  5.049308E+01   7.559607E+01   
  5.050101E+01   7.484745E+01   
  5.050893E+01   7.391217E+01   
  5.052373E+01   7.171840E+01   
  5.053853E+01   6.904616E+01   
  5.055603E+01   6.544966E+01   
  5.057352E+01   6.159323E+01   
  5.058832E+01   5.828159E+01   
  5.060312E+01   5.504564E+01   
  5.061052E+01   5.348625E+01   
  5.061792E+01   5.197950E+01   
  5.062532E+01   5.053394E+01   
  5.063272E+01   4.915678E+01   
  5.063811E+01   4.820019E+01   
  5.064349E+01   4.728662E+01   
  5.064888E+01   4.641422E+01   
  5.065426E+01   4.558746E+01   
  5.065965E+01   4.480420E+01   
  5.066503E+01   4.406802E+01   
  5.067041E+01   4.337784E+01   
  5.067579E+01   4.273385E+01   
  5.068118E+01   4.213495E+01   
  5.068656E+01   4.158317E+01   
  5.069194E+01   4.107700E+01   
  5.069732E+01   4.061594E+01   
  5.070271E+01   4.019864E+01   
  5.070809E+01   3.982597E+01   
  5.071347E+01   3.949632E+01   
  5.071885E+01   3.920887E+01   
  5.072424E+01   3.896236E+01   
  5.072962E+01   3.875681E+01   
  5.073500E+01   3.859087E+01   
  5.074038E+01   3.846367E+01   
  5.074577E+01   3.837425E+01   
  5.075115E+01   3.832215E+01   
  5.075653E+01   3.830642E+01   
  5.076191E+01   3.832639E+01   
  5.076932E+01   3.841120E+01   
  5.077672E+01   3.856093E+01   
  5.078412E+01   3.877459E+01   
  5.079152E+01   3.905142E+01   
  5.079893E+01   3.939150E+01   
  5.080633E+01   3.979383E+01   
  5.081373E+01   4.025911E+01   
  5.082113E+01   4.078796E+01   
  5.082854E+01   4.138222E+01   
  5.083594E+01   4.204164E+01   
  5.084334E+01   4.276864E+01   
  5.085074E+01   4.356526E+01   
  5.085814E+01   4.443383E+01   
  5.086554E+01   4.537700E+01   
  5.087294E+01   4.639771E+01   
  5.088034E+01   4.749917E+01   
  5.088775E+01   4.868648E+01   
  5.089515E+01   4.996010E+01   
  5.090255E+01   5.132543E+01   
  5.090995E+01   5.278644E+01   
  5.091735E+01   5.434725E+01   
  5.092475E+01   5.601201E+01   
  5.093215E+01   5.778490E+01   
  5.093955E+01   5.967004E+01   
  5.094695E+01   6.167149E+01   
  5.095435E+01   6.379314E+01   
  5.096175E+01   6.603865E+01   
  5.096915E+01   6.841141E+01   
  5.097655E+01   7.091445E+01   
  5.098395E+01   7.355039E+01   
  5.099135E+01   7.632132E+01   
  5.099875E+01   7.922878E+01   
  5.100616E+01   8.227787E+01   
  5.101356E+01   8.546054E+01   
  5.102096E+01   8.878019E+01   
  5.102836E+01   9.223533E+01   
  5.103577E+01   9.582852E+01   
  5.104317E+01   9.954666E+01   
  5.105057E+01   1.033901E+02   
  5.105797E+01   1.073533E+02   
  5.106739E+01   1.125610E+02   
  5.107681E+01   1.179354E+02   
  5.108623E+01   1.234569E+02   
  5.109565E+01   1.291026E+02   
  5.111046E+01   1.381656E+02   
  5.112526E+01   1.473458E+02   
  5.114006E+01   1.565128E+02   
  5.115486E+01   1.655128E+02   
  5.116497E+01   1.714784E+02   
  5.117507E+01   1.772250E+02   
  5.119527E+01   1.878437E+02   
  5.120537E+01   1.925963E+02   
  5.121547E+01   1.968990E+02   
  5.122557E+01   2.006952E+02   
  5.123567E+01   2.039311E+02   
  5.124989E+01   2.074438E+02   
  5.126410E+01   2.096315E+02   
  5.127831E+01   2.104092E+02   
  5.129252E+01   2.097237E+02   
  5.130292E+01   2.082851E+02   
  5.131331E+01   2.060658E+02   
  5.132503E+01   2.026510E+02   
  5.133674E+01   1.983213E+02   
  5.134846E+01   1.931367E+02   
  5.136017E+01   1.871900E+02   
  5.137719E+01   1.773850E+02   
  5.139421E+01   1.665136E+02   
  5.141123E+01   1.549471E+02   
  5.142825E+01   1.430621E+02   
  5.144682E+01   1.301529E+02   
  5.145610E+01   1.238524E+02   
  5.146538E+01   1.177141E+02   
  5.147466E+01   1.117781E+02   
  5.148394E+01   1.060790E+02   
  5.149322E+01   1.006454E+02   
  5.150250E+01   9.550031E+01   
  5.151094E+01   9.108601E+01   
  5.151938E+01   8.693366E+01   
  5.152866E+01   8.267681E+01   
  5.153794E+01   7.874584E+01   
  5.154722E+01   7.513906E+01   
  5.155650E+01   7.185089E+01   
  5.156579E+01   6.886942E+01   
  5.157507E+01   6.618939E+01   
  5.158435E+01   6.379361E+01   
  5.159363E+01   6.166655E+01   
  5.159532E+01   6.130682E+01   
  5.159700E+01   6.095741E+01   
  5.160054E+01   6.024740E+01   
  5.160408E+01   5.957221E+01   
  5.161115E+01   5.832404E+01   
  5.161758E+01   5.730003E+01   
  5.162524E+01   5.620827E+01   
  5.163290E+01   5.524842E+01   
  5.163673E+01   5.481483E+01   
  5.165164E+01   5.339633E+01   
  5.166665E+01   5.235454E+01   
  5.167960E+01   5.172400E+01   
  5.169254E+01   5.130991E+01   
  5.170890E+01   5.105669E+01   
  5.172525E+01   5.106945E+01   
  5.174025E+01   5.129142E+01   
  5.175525E+01   5.170067E+01   
  5.176275E+01   5.197301E+01   
  5.177025E+01   5.228976E+01   
  5.177775E+01   5.265070E+01   
  5.178524E+01   5.305525E+01   
  5.179172E+01   5.344090E+01   
  5.179820E+01   5.385981E+01   
  5.180468E+01   5.431222E+01   
  5.181115E+01   5.479762E+01   
  5.181763E+01   5.531783E+01   
  5.182410E+01   5.587155E+01   
  5.183058E+01   5.646085E+01   
  5.183705E+01   5.708422E+01   
  5.184353E+01   5.774392E+01   
  5.185000E+01   5.843819E+01   
  5.185648E+01   5.916946E+01   
  5.186295E+01   5.993570E+01   
  5.186943E+01   6.073946E+01   
  5.187590E+01   6.157841E+01   
  5.188238E+01   6.245523E+01   
  5.188885E+01   6.336724E+01   
  5.189680E+01   6.453781E+01   
  5.190474E+01   6.576164E+01   
  5.191268E+01   6.703979E+01   
  5.192062E+01   6.837164E+01   
  5.192857E+01   6.975816E+01   
  5.193651E+01   7.119483E+01   
  5.194445E+01   7.268206E+01   
  5.195239E+01   7.421828E+01   
  5.196034E+01   7.580364E+01   
  5.196828E+01   7.743201E+01   
  5.198416E+01   8.081327E+01   
  5.200005E+01   8.434204E+01   
  5.201593E+01   8.798357E+01   
  5.203582E+01   9.265013E+01   
  5.205571E+01   9.735273E+01   
  5.207560E+01   1.019899E+02   
  5.209549E+01   1.064470E+02   
  5.211538E+01   1.105996E+02   
  5.213527E+01   1.143188E+02   
  5.215516E+01   1.174768E+02   
  5.217505E+01   1.199542E+02   
  5.218952E+01   1.212686E+02   
  5.220399E+01   1.221344E+02   
  5.221846E+01   1.225260E+02   
  5.223292E+01   1.224268E+02   
  5.224739E+01   1.218287E+02   
  5.226729E+01   1.201958E+02   
  5.228719E+01   1.176569E+02   
  5.230709E+01   1.142771E+02   
  5.232699E+01   1.101491E+02   
  5.234689E+01   1.053872E+02   
  5.236679E+01   1.001203E+02   
  5.238669E+01   9.448432E+01   
  5.240659E+01   8.861486E+01   
  5.243995E+01   7.860097E+01   
  5.247330E+01   6.881722E+01   
  5.248998E+01   6.413802E+01   
  5.250665E+01   5.965518E+01   
  5.252333E+01   5.539059E+01   
  5.254000E+01   5.136854E+01   
  5.255616E+01   4.770977E+01   
  5.257231E+01   4.429463E+01   
  5.258847E+01   4.111890E+01   
  5.260462E+01   3.818236E+01   
  5.262078E+01   3.547372E+01   
  5.263693E+01   3.298594E+01   
  5.265309E+01   3.070338E+01   
  5.266924E+01   2.861485E+01   
  5.268030E+01   2.728800E+01   
  5.269136E+01   2.603960E+01   
  5.270693E+01   2.440582E+01   
  5.272250E+01   2.290488E+01   
  5.273807E+01   2.152456E+01   
  5.275363E+01   2.025457E+01   
  5.276400E+01   1.946414E+01   
  5.278073E+01   1.827619E+01   
  5.279745E+01   1.718925E+01   
  5.281058E+01   1.640162E+01   
  5.282370E+01   1.566984E+01   
  5.283683E+01   1.499093E+01   
  5.284995E+01   1.436451E+01   
  5.286368E+01   1.376338E+01   
  5.287740E+01   1.321722E+01   
  5.289113E+01   1.272424E+01   
  5.290485E+01   1.228411E+01   
  5.291858E+01   1.189507E+01   
  5.293230E+01   1.155644E+01   
  5.294603E+01   1.126642E+01   
  5.295975E+01   1.102412E+01   
  5.297519E+01   1.080675E+01   
  5.299063E+01   1.064671E+01   
  5.300607E+01   1.054341E+01   
  5.302150E+01   1.049734E+01   
  5.303067E+01   1.049770E+01   
  5.303984E+01   1.051952E+01   
  5.304901E+01   1.056368E+01   
  5.305817E+01   1.063123E+01   
  5.306734E+01   1.072371E+01   
  5.307650E+01   1.084260E+01   
  5.308567E+01   1.099011E+01   
  5.309483E+01   1.116814E+01   
  5.310400E+01   1.137958E+01   
  5.311317E+01   1.162701E+01   
  5.312234E+01   1.191340E+01   
  5.313150E+01   1.224153E+01   
  5.314067E+01   1.261540E+01   
  5.314983E+01   1.303755E+01   
  5.315900E+01   1.351225E+01   
  5.316816E+01   1.404169E+01   
  5.317878E+01   1.472864E+01   
  5.318939E+01   1.549728E+01   
  5.320001E+01   1.635234E+01   
  5.321062E+01   1.729435E+01   
  5.322124E+01   1.832580E+01   
  5.323185E+01   1.944373E+01   
  5.324246E+01   2.064603E+01   
  5.325307E+01   2.192746E+01   
  5.326658E+01   2.366129E+01   
